"Date","Time","Open","High","Low","Close","Volume"
01/02/2003,1451,0.97,0.97,0.97,0.97,331744
01/02/2003,1452,0.97,0.97,0.97,0.97,51800
01/02/2003,1453,0.97,0.97,0.97,0.97,484820
01/02/2003,1454,0.97,0.97,0.97,0.97,74032
01/02/2003,1455,0.97,0.97,0.97,0.97,92400
01/02/2003,1456,0.97,0.97,0.97,0.97,54530
01/02/2003,1457,0.97,0.97,0.97,0.97,21000
01/02/2003,1458,0.97,0.98,0.97,0.98,100800
01/02/2003,1459,0.98,0.98,0.97,0.98,106400
01/02/2003,1500,0.98,0.98,0.97,0.97,44800
01/02/2003,1501,0.98,0.98,0.98,0.98,46984
01/02/2003,1502,0.98,0.98,0.97,0.98,147700
01/02/2003,1503,0.98,0.98,0.97,0.97,318780
01/02/2003,1504,0.97,0.98,0.97,0.98,142800
01/02/2003,1505,0.98,0.98,0.98,0.98,175000
01/02/2003,1506,0.98,0.98,0.98,0.98,8400
01/02/2003,1507,0.98,0.98,0.98,0.98,2800
01/02/2003,1508,0.98,0.98,0.98,0.98,54810
01/02/2003,1509,0.98,0.98,0.98,0.98,1400
01/02/2003,1510,0.98,0.98,0.98,0.98,108528
01/02/2003,1511,0.97,0.98,0.97,0.97,28840
01/02/2003,1512,0.97,0.97,0.97,0.97,29400
01/02/2003,1513,0.97,0.98,0.97,0.97,59458
01/02/2003,1514,0.97,0.97,0.97,0.97,50400
01/02/2003,1515,0.97,0.97,0.97,0.97,85400
01/02/2003,1516,0.97,0.98,0.97,0.97,126000
01/02/2003,1517,0.97,0.98,0.97,0.98,5600
01/02/2003,1518,0.98,0.98,0.97,0.97,20216
01/02/2003,1519,0.97,0.98,0.97,0.98,70000
01/02/2003,1520,0.98,0.98,0.97,0.97,49000
01/02/2003,1521,0.97,0.97,0.97,0.97,116312
01/02/2003,1522,0.97,0.97,0.97,0.97,141470
01/02/2003,1523,0.97,0.97,0.97,0.97,74200
01/02/2003,1524,0.97,0.98,0.97,0.97,60200
01/02/2003,1525,0.97,0.97,0.97,0.97,60200
01/02/2003,1526,0.97,0.98,0.97,0.97,29400
01/02/2003,1527,0.98,0.98,0.97,0.97,27300
01/02/2003,1528,0.97,0.98,0.97,0.98,35000
01/02/2003,1529,0.97,0.97,0.97,0.97,100800
01/02/2003,1530,0.97,0.97,0.97,0.97,32200
01/02/2003,1531,0.97,0.97,0.97,0.97,71218
01/02/2003,1532,0.97,0.97,0.97,0.97,103600
01/02/2003,1533,0.97,0.97,0.97,0.97,44856
01/02/2003,1534,0.97,0.97,0.97,0.97,22400
01/02/2003,1535,0.97,0.97,0.97,0.97,51968
01/02/2003,1536,0.97,0.97,0.97,0.97,35000
01/02/2003,1537,0.97,0.97,0.97,0.97,76804
01/02/2003,1538,0.97,0.97,0.97,0.97,61586
01/02/2003,1539,0.97,0.97,0.97,0.97,380800
01/02/2003,1540,0.97,0.97,0.97,0.97,175000
01/02/2003,1541,0.97,0.97,0.97,0.97,18200
01/02/2003,1542,0.97,0.97,0.97,0.97,14000
01/02/2003,1543,0.97,0.97,0.97,0.97,35000
01/02/2003,1544,0.97,0.97,0.97,0.97,40600
01/02/2003,1545,0.97,0.97,0.97,0.97,69986
01/02/2003,1546,0.97,0.97,0.97,0.97,236600
01/02/2003,1547,0.97,0.97,0.97,0.97,159600
01/02/2003,1548,0.97,0.97,0.97,0.97,43400
01/02/2003,1549,0.97,0.97,0.97,0.97,237258
01/02/2003,1550,0.97,0.97,0.97,0.97,124600
01/02/2003,1551,0.97,0.97,0.97,0.97,95200
01/02/2003,1552,0.97,0.97,0.97,0.97,267400
01/02/2003,1553,0.97,0.97,0.97,0.97,705432
01/02/2003,1554,0.97,0.97,0.97,0.97,394800
01/02/2003,1555,0.97,0.97,0.97,0.97,212800
01/02/2003,1556,0.97,0.97,0.97,0.97,253568
01/02/2003,1557,0.97,0.97,0.97,0.97,299754
01/02/2003,1558,0.97,0.97,0.97,0.97,423920
01/02/2003,1559,0.97,0.97,0.97,0.97,681002
01/03/2003,0930,0.97,0.97,0.97,0.97,787094
01/03/2003,0931,0.97,0.97,0.97,0.97,154000
01/03/2003,0932,0.97,0.97,0.97,0.97,23800
01/03/2003,0933,0.97,0.97,0.97,0.97,56000
01/03/2003,0934,0.97,0.97,0.97,0.97,127148
01/03/2003,0935,0.97,0.97,0.97,0.97,165480
01/03/2003,0936,0.97,0.97,0.97,0.97,191800
01/03/2003,0937,0.97,0.97,0.97,0.97,226800
01/03/2003,0938,0.97,0.97,0.97,0.97,100800
01/03/2003,0939,0.97,0.97,0.97,0.97,107786
01/03/2003,0940,0.97,0.97,0.97,0.97,68600
01/03/2003,0941,0.97,0.97,0.97,0.97,369320
01/03/2003,0942,0.97,0.97,0.97,0.97,67200
01/03/2003,0943,0.97,0.97,0.97,0.97,197946
01/03/2003,0944,0.97,0.97,0.97,0.97,147000
01/03/2003,0945,0.97,0.97,0.97,0.97,78400
01/03/2003,0946,0.97,0.97,0.97,0.97,47600
01/03/2003,0947,0.97,0.97,0.97,0.97,137914
01/03/2003,0948,0.97,0.97,0.97,0.97,37800
01/03/2003,0949,0.97,0.97,0.97,0.97,64400
01/03/2003,0950,0.97,0.97,0.97,0.97,124404
01/03/2003,0951,0.97,0.97,0.97,0.97,79800
01/03/2003,0952,0.97,0.97,0.97,0.97,249900
01/03/2003,0953,0.97,0.97,0.97,0.97,224952
01/03/2003,0954,0.97,0.97,0.97,0.97,30800
01/03/2003,0955,0.97,0.97,0.97,0.97,85400
01/03/2003,0956,0.97,0.97,0.97,0.97,39200
01/03/2003,0957,0.97,0.97,0.97,0.97,43400
01/03/2003,0958,0.97,0.97,0.97,0.97,106932
01/03/2003,0959,0.97,0.97,0.97,0.97,169400
01/03/2003,1000,0.97,0.98,0.97,0.97,563808
01/03/2003,1001,0.97,0.98,0.97,0.97,368466
01/03/2003,1002,0.97,0.97,0.97,0.97,89600
01/03/2003,1003,0.97,0.98,0.97,0.98,228200
01/03/2003,1004,0.98,0.98,0.98,0.98,138600
01/03/2003,1005,0.98,0.98,0.97,0.97,83804
01/03/2003,1006,0.97,0.98,0.97,0.98,37800
01/03/2003,1007,0.98,0.98,0.97,0.97,62552
01/03/2003,1008,0.97,0.97,0.97,0.97,36400
01/03/2003,1009,0.97,0.97,0.97,0.97,140000
01/03/2003,1010,0.97,0.97,0.97,0.97,70000
01/03/2003,1011,0.97,0.97,0.97,0.97,28000
01/03/2003,1012,0.97,0.97,0.97,0.97,103754
01/03/2003,1013,0.97,0.97,0.97,0.97,30800
01/03/2003,1014,0.97,0.97,0.97,0.97,42000
01/03/2003,1015,0.97,0.97,0.97,0.97,40600
01/03/2003,1016,0.97,0.97,0.97,0.97,56000
01/03/2003,1017,0.97,0.97,0.97,0.97,294000
01/03/2003,1018,0.97,0.97,0.97,0.97,47600
01/03/2003,1019,0.97,0.97,0.97,0.97,67200
01/03/2003,1020,0.97,0.97,0.97,0.97,324800
01/03/2003,1021,0.97,0.97,0.97,0.97,81200
01/03/2003,1022,0.97,0.97,0.97,0.97,56000
01/03/2003,1023,0.97,0.97,0.97,0.97,114800
01/03/2003,1024,0.97,0.97,0.97,0.97,140350
01/03/2003,1025,0.97,0.97,0.97,0.97,78400
01/03/2003,1026,0.97,0.97,0.97,0.97,47600
01/03/2003,1027,0.97,0.97,0.97,0.97,46620
01/03/2003,1028,0.97,0.97,0.97,0.97,39200
01/03/2003,1029,0.97,0.97,0.97,0.97,54600
01/03/2003,1030,0.97,0.97,0.97,0.97,49000
01/03/2003,1031,0.97,0.97,0.97,0.97,158200
01/03/2003,1032,0.97,0.97,0.97,0.97,19600
01/03/2003,1033,0.97,0.97,0.97,0.97,28000
01/03/2003,1034,0.97,0.97,0.97,0.97,42000
01/03/2003,1035,0.97,0.97,0.97,0.97,40600
01/03/2003,1036,0.97,0.97,0.97,0.97,88942
01/03/2003,1037,0.97,0.97,0.97,0.97,47600
01/03/2003,1038,0.97,0.97,0.97,0.97,21000
01/03/2003,1039,0.97,0.97,0.97,0.97,75600
01/03/2003,1040,0.97,0.97,0.97,0.97,2800
01/03/2003,1041,0.97,0.97,0.97,0.97,134260
01/03/2003,1042,0.97,0.97,0.97,0.97,37800
01/03/2003,1043,0.97,0.97,0.97,0.97,19600
01/03/2003,1044,0.97,0.97,0.97,0.97,44800
01/03/2003,1045,0.97,0.97,0.97,0.97,70336
01/03/2003,1046,0.97,0.97,0.97,0.97,77000
01/03/2003,1047,0.97,0.97,0.97,0.97,26600
01/03/2003,1048,0.97,0.97,0.97,0.97,79800
01/03/2003,1049,0.97,0.97,0.97,0.97,301000
01/03/2003,1050,0.97,0.97,0.97,0.97,60200
01/03/2003,1051,0.97,0.97,0.97,0.97,5600
01/03/2003,1052,0.97,0.97,0.97,0.97,54600
01/03/2003,1053,0.97,0.97,0.97,0.97,54600
01/03/2003,1054,0.97,0.97,0.97,0.97,69048
01/03/2003,1055,0.97,0.97,0.97,0.97,23800
01/03/2003,1056,0.97,0.97,0.97,0.97,15400
01/03/2003,1057,0.97,0.97,0.97,0.97,107800
01/03/2003,1058,0.97,0.97,0.97,0.97,23800
01/03/2003,1059,0.97,0.97,0.97,0.97,39200
01/03/2003,1100,0.97,0.97,0.97,0.97,193200
01/03/2003,1101,0.97,0.97,0.97,0.97,148120
01/03/2003,1102,0.97,0.97,0.97,0.97,721000
01/03/2003,1103,0.97,0.97,0.97,0.97,7000
01/03/2003,1104,0.97,0.97,0.97,0.97,28000
01/03/2003,1105,0.97,0.97,0.97,0.97,126000
01/03/2003,1106,0.97,0.97,0.97,0.97,67200
01/03/2003,1107,0.97,0.97,0.97,0.97,49000
01/03/2003,1108,0.97,0.97,0.97,0.97,43400
01/03/2003,1109,0.97,0.97,0.97,0.97,1400
01/03/2003,1110,0.97,0.97,0.97,0.97,16800
01/03/2003,1111,0.97,0.97,0.97,0.97,92400
01/03/2003,1112,0.97,0.97,0.97,0.97,40600
01/03/2003,1113,0.97,0.97,0.97,0.97,2800
01/03/2003,1114,0.97,0.97,0.97,0.97,9800
01/03/2003,1115,0.97,0.97,0.97,0.97,68600
01/03/2003,1116,0.97,0.97,0.97,0.97,7000
01/03/2003,1117,0.97,0.97,0.97,0.97,98000
01/03/2003,1118,0.97,0.97,0.97,0.97,15400
01/03/2003,1119,0.97,0.97,0.97,0.97,147000
01/03/2003,1120,0.97,0.97,0.97,0.97,42000
01/03/2003,1121,0.97,0.97,0.97,0.97,23800
01/03/2003,1122,0.97,0.97,0.97,0.97,53200
01/03/2003,1123,0.97,0.97,0.97,0.97,28000
01/03/2003,1124,0.97,0.97,0.97,0.97,14000
01/03/2003,1125,0.97,0.97,0.97,0.97,44800
01/03/2003,1126,0.97,0.97,0.97,0.97,1400
01/03/2003,1127,0.97,0.97,0.97,0.97,11200
01/03/2003,1128,0.97,0.97,0.97,0.97,16800
01/03/2003,1129,0.97,0.97,0.97,0.97,7000
01/03/2003,1130,0.97,0.97,0.97,0.97,302400
01/03/2003,1131,0.97,0.97,0.97,0.97,50288
01/03/2003,1132,0.97,0.97,0.97,0.97,9800
01/03/2003,1133,0.97,0.97,0.97,0.97,11200
01/03/2003,1134,0.97,0.97,0.97,0.97,2800
01/03/2003,1135,0.97,0.97,0.97,0.97,79800
01/03/2003,1136,0.97,0.97,0.97,0.97,78400
01/03/2003,1137,0.97,0.97,0.97,0.97,8400
01/03/2003,1138,0.97,0.97,0.97,0.97,88200
01/03/2003,1139,0.97,0.97,0.97,0.97,35280
01/03/2003,1140,0.97,0.97,0.97,0.97,43400
01/03/2003,1141,0.97,0.97,0.97,0.97,25200
01/03/2003,1142,0.97,0.97,0.97,0.97,92400
01/03/2003,1143,0.97,0.97,0.97,0.97,76104
01/03/2003,1144,0.97,0.97,0.97,0.97,8400
01/03/2003,1145,0.97,0.97,0.97,0.97,235200
01/03/2003,1146,0.97,0.97,0.97,0.97,955948
01/03/2003,1147,0.97,0.97,0.97,0.97,50400
01/03/2003,1148,0.97,0.97,0.97,0.97,93800
01/03/2003,1149,0.97,0.97,0.97,0.97,60200
01/03/2003,1150,0.97,0.97,0.97,0.97,125426
01/03/2003,1151,0.97,0.97,0.97,0.97,424200
01/03/2003,1152,0.97,0.97,0.97,0.97,43400
01/03/2003,1153,0.97,0.97,0.97,0.97,42000
01/03/2003,1154,0.97,0.97,0.97,0.97,14000
01/03/2003,1155,0.97,0.97,0.97,0.97,133000
01/03/2003,1156,0.97,0.97,0.97,0.97,35000
01/03/2003,1157,0.97,0.97,0.97,0.97,15400
01/03/2003,1158,0.97,0.97,0.97,0.97,14000
01/03/2003,1159,0.97,0.97,0.97,0.97,25200
01/03/2003,1200,0.97,0.97,0.97,0.97,137200
01/03/2003,1201,0.97,0.97,0.97,0.97,284200
01/03/2003,1202,0.97,0.97,0.97,0.97,175000
01/03/2003,1203,0.97,0.97,0.97,0.97,16800
01/03/2003,1204,0.97,0.97,0.97,0.97,176666
01/03/2003,1205,0.97,0.97,0.97,0.97,109788
01/03/2003,1206,0.97,0.97,0.97,0.97,16800
01/03/2003,1207,0.97,0.97,0.97,0.97,7000
01/03/2003,1208,0.97,0.97,0.97,0.97,113400
01/03/2003,1210,0.97,0.97,0.97,0.97,16800
01/03/2003,1211,0.97,0.97,0.97,0.97,12600
01/03/2003,1212,0.97,0.97,0.97,0.97,205800
01/03/2003,1213,0.97,0.97,0.97,0.97,277200
01/03/2003,1214,0.97,0.97,0.97,0.97,116200
01/03/2003,1215,0.97,0.97,0.97,0.97,7000
01/03/2003,1216,0.97,0.97,0.97,0.97,29400
01/03/2003,1217,0.97,0.97,0.97,0.97,16800
01/03/2003,1218,0.97,0.97,0.97,0.97,176400
01/03/2003,1219,0.97,0.97,0.97,0.97,78400
01/03/2003,1220,0.97,0.97,0.97,0.97,42000
01/03/2003,1221,0.97,0.97,0.97,0.97,5600
01/03/2003,1222,0.97,0.97,0.97,0.97,7000
01/03/2003,1223,0.97,0.97,0.97,0.97,7000
01/03/2003,1224,0.97,0.97,0.97,0.97,37800
01/03/2003,1225,0.97,0.97,0.97,0.97,57400
01/03/2003,1226,0.97,0.97,0.97,0.97,1400
01/03/2003,1227,0.97,0.97,0.97,0.97,173278
01/03/2003,1228,0.97,0.97,0.97,0.97,5600
01/03/2003,1229,0.97,0.97,0.97,0.97,16800
01/03/2003,1230,0.97,0.97,0.97,0.97,76608
01/03/2003,1231,0.97,0.97,0.97,0.97,287000
01/03/2003,1232,0.97,0.97,0.97,0.97,9800
01/03/2003,1233,0.97,0.97,0.97,0.97,42000
01/03/2003,1234,0.97,0.97,0.97,0.97,2800
01/03/2003,1235,0.97,0.97,0.97,0.97,16800
01/03/2003,1236,0.97,0.97,0.97,0.97,33600
01/03/2003,1237,0.97,0.97,0.97,0.97,172200
01/03/2003,1238,0.97,0.97,0.97,0.97,42000
01/03/2003,1239,0.97,0.97,0.97,0.97,114800
01/03/2003,1240,0.97,0.97,0.97,0.97,35000
01/03/2003,1241,0.97,0.97,0.97,0.97,71400
01/03/2003,1242,0.97,0.97,0.97,0.97,96362
01/03/2003,1243,0.97,0.97,0.97,0.97,22400
01/03/2003,1244,0.97,0.97,0.97,0.97,15400
01/03/2003,1246,0.97,0.97,0.97,0.97,25200
01/03/2003,1247,0.97,0.97,0.97,0.97,11200
01/03/2003,1249,0.97,0.97,0.97,0.97,1400
01/03/2003,1250,0.97,0.97,0.97,0.97,2800
01/03/2003,1251,0.97,0.97,0.97,0.97,67144
01/03/2003,1252,0.97,0.97,0.97,0.97,50400
01/03/2003,1253,0.97,0.97,0.97,0.97,33600
01/03/2003,1254,0.97,0.97,0.97,0.97,5600
01/03/2003,1255,0.97,0.97,0.97,0.97,56700
01/03/2003,1256,0.97,0.97,0.97,0.97,11200
01/03/2003,1257,0.97,0.97,0.97,0.97,30800
01/03/2003,1258,0.97,0.97,0.97,0.97,82418
01/03/2003,1259,0.97,0.97,0.97,0.97,9800
01/03/2003,1300,0.97,0.97,0.97,0.97,415800
01/03/2003,1301,0.97,0.97,0.97,0.97,154000
01/03/2003,1302,0.97,0.97,0.97,0.97,4200
01/03/2003,1303,0.97,0.97,0.97,0.97,42000
01/03/2003,1305,0.97,0.97,0.97,0.97,14000
01/03/2003,1306,0.97,0.97,0.97,0.97,28000
01/03/2003,1307,0.97,0.97,0.97,0.97,19600
01/03/2003,1309,0.97,0.97,0.97,0.97,26600
01/03/2003,1310,0.97,0.97,0.97,0.97,28000
01/03/2003,1311,0.97,0.97,0.97,0.97,4200
01/03/2003,1312,0.97,0.97,0.97,0.97,12600
01/03/2003,1313,0.97,0.97,0.97,0.97,7462
01/03/2003,1314,0.97,0.97,0.97,0.97,5600
01/03/2003,1315,0.97,0.97,0.97,0.97,48510
01/03/2003,1316,0.97,0.97,0.97,0.97,32410
01/03/2003,1317,0.97,0.97,0.97,0.97,50400
01/03/2003,1318,0.97,0.97,0.97,0.97,12600
01/03/2003,1319,0.97,0.97,0.97,0.97,7000
01/03/2003,1320,0.97,0.97,0.97,0.97,1400
01/03/2003,1321,0.97,0.97,0.97,0.97,19600
01/03/2003,1322,0.97,0.97,0.97,0.97,2800
01/03/2003,1323,0.97,0.97,0.97,0.97,17696
01/03/2003,1324,0.97,0.97,0.97,0.97,1400
01/03/2003,1325,0.97,0.97,0.97,0.97,39200
01/03/2003,1326,0.97,0.97,0.97,0.97,40600
01/03/2003,1327,0.97,0.97,0.97,0.97,59710
01/03/2003,1328,0.97,0.97,0.97,0.97,4200
01/03/2003,1329,0.97,0.97,0.97,0.97,14000
01/03/2003,1330,0.97,0.97,0.97,0.97,19600
01/03/2003,1331,0.97,0.97,0.97,0.97,25200
01/03/2003,1332,0.97,0.97,0.97,0.97,147000
01/03/2003,1333,0.97,0.97,0.97,0.97,30800
01/03/2003,1334,0.97,0.97,0.97,0.97,23800
01/03/2003,1335,0.97,0.97,0.97,0.97,68600
01/03/2003,1336,0.97,0.97,0.97,0.97,222600
01/03/2003,1337,0.97,0.97,0.97,0.97,9800
01/03/2003,1338,0.97,0.97,0.97,0.97,29946
01/03/2003,1339,0.97,0.97,0.97,0.97,68600
01/03/2003,1340,0.97,0.97,0.97,0.97,41594
01/03/2003,1341,0.97,0.97,0.97,0.97,81200
01/03/2003,1342,0.97,0.97,0.97,0.97,39200
01/03/2003,1343,0.97,0.97,0.97,0.97,36400
01/03/2003,1344,0.97,0.97,0.97,0.97,40600
01/03/2003,1345,0.97,0.97,0.97,0.97,7000
01/03/2003,1346,0.97,0.97,0.97,0.97,28000
01/03/2003,1347,0.97,0.97,0.97,0.97,207536
01/03/2003,1348,0.97,0.98,0.97,0.97,283864
01/03/2003,1349,0.97,0.98,0.97,0.97,60200
01/03/2003,1350,0.98,0.98,0.97,0.97,35000
01/03/2003,1351,0.97,0.97,0.97,0.97,179074
01/03/2003,1353,0.97,0.97,0.97,0.97,12600
01/03/2003,1354,0.97,0.97,0.97,0.97,2800
01/03/2003,1355,0.97,0.98,0.97,0.98,92400
01/03/2003,1356,0.98,0.98,0.98,0.98,18200
01/03/2003,1357,0.98,0.98,0.97,0.97,30800
01/03/2003,1358,0.97,0.97,0.97,0.97,28000
01/03/2003,1359,0.97,0.97,0.97,0.97,8400
01/03/2003,1400,0.97,0.97,0.97,0.97,107800
01/03/2003,1401,0.97,0.97,0.97,0.97,75600
01/03/2003,1402,0.97,0.97,0.97,0.97,184744
01/03/2003,1403,0.97,0.97,0.97,0.97,316400
01/03/2003,1404,0.97,0.97,0.97,0.97,19600
01/03/2003,1405,0.97,0.97,0.97,0.97,5600
01/03/2003,1407,0.97,0.97,0.97,0.97,42784
01/03/2003,1408,0.97,0.97,0.97,0.97,44800
01/03/2003,1409,0.97,0.97,0.97,0.97,5600
01/03/2003,1410,0.97,0.97,0.97,0.97,40096
01/03/2003,1411,0.97,0.97,0.97,0.97,26600
01/03/2003,1412,0.97,0.97,0.97,0.97,14000
01/03/2003,1413,0.97,0.97,0.97,0.97,18200
01/03/2003,1414,0.97,0.97,0.97,0.97,18200
01/03/2003,1415,0.97,0.97,0.97,0.97,65254
01/03/2003,1416,0.97,0.97,0.97,0.97,29736
01/03/2003,1419,0.97,0.97,0.97,0.97,14000
01/03/2003,1420,0.97,0.97,0.97,0.97,54600
01/03/2003,1421,0.97,0.97,0.97,0.97,2800
01/03/2003,1422,0.97,0.97,0.97,0.97,174454
01/03/2003,1423,0.97,0.97,0.97,0.97,89600
01/03/2003,1424,0.97,0.97,0.97,0.97,56000
01/03/2003,1425,0.97,0.97,0.97,0.97,2800
01/03/2003,1426,0.97,0.97,0.97,0.97,9800
01/03/2003,1427,0.97,0.97,0.97,0.97,5600
01/03/2003,1428,0.97,0.97,0.97,0.97,107800
01/03/2003,1429,0.97,0.97,0.97,0.97,357000
01/03/2003,1430,0.97,0.97,0.97,0.97,65800
01/03/2003,1431,0.97,0.97,0.97,0.97,53200
01/03/2003,1432,0.97,0.97,0.97,0.97,33950
01/03/2003,1433,0.97,0.97,0.97,0.97,141400
01/03/2003,1434,0.97,0.97,0.97,0.97,67200
01/03/2003,1435,0.97,0.97,0.97,0.97,5600
01/03/2003,1436,0.97,0.97,0.97,0.97,36400
01/03/2003,1437,0.97,0.97,0.97,0.97,18200
01/03/2003,1438,0.97,0.97,0.97,0.97,40180
01/03/2003,1439,0.97,0.97,0.97,0.97,15400
01/03/2003,1440,0.97,0.97,0.97,0.97,25788
01/03/2003,1441,0.97,0.97,0.97,0.97,4200
01/03/2003,1442,0.97,0.97,0.97,0.97,168000
01/03/2003,1443,0.97,0.97,0.97,0.97,30800
01/03/2003,1444,0.97,0.97,0.97,0.97,23800
01/03/2003,1445,0.97,0.97,0.97,0.97,30800
01/03/2003,1446,0.97,0.97,0.97,0.97,65800
01/03/2003,1447,0.97,0.97,0.97,0.97,93800
01/03/2003,1448,0.97,0.97,0.97,0.97,35000
01/03/2003,1449,0.97,0.97,0.97,0.97,143108
01/03/2003,1450,0.97,0.97,0.97,0.97,531440
01/03/2003,1451,0.97,0.97,0.97,0.97,558600
01/03/2003,1452,0.97,0.97,0.97,0.97,82600
01/03/2003,1453,0.97,0.97,0.97,0.97,12600
01/03/2003,1454,0.97,0.97,0.97,0.97,9800
01/03/2003,1455,0.97,0.97,0.97,0.97,23800
01/03/2003,1456,0.97,0.97,0.97,0.97,23800
01/03/2003,1457,0.97,0.97,0.97,0.97,149800
01/03/2003,1458,0.97,0.97,0.97,0.97,127442
01/03/2003,1459,0.97,0.97,0.97,0.97,8400
01/03/2003,1500,0.97,0.97,0.97,0.97,50400
01/03/2003,1501,0.97,0.97,0.97,0.97,506800
01/03/2003,1502,0.97,0.97,0.97,0.97,39200
01/03/2003,1503,0.97,0.97,0.97,0.97,70000
01/03/2003,1504,0.97,0.97,0.97,0.97,12600
01/03/2003,1505,0.97,0.97,0.97,0.97,4200
01/03/2003,1506,0.97,0.97,0.97,0.97,32480
01/03/2003,1507,0.97,0.97,0.97,0.97,21000
01/03/2003,1508,0.97,0.97,0.97,0.97,32200
01/03/2003,1509,0.97,0.97,0.97,0.97,43400
01/03/2003,1511,0.97,0.97,0.97,0.97,116200
01/03/2003,1512,0.97,0.97,0.97,0.97,127400
01/03/2003,1513,0.97,0.97,0.97,0.97,63000
01/03/2003,1514,0.97,0.97,0.97,0.97,229600
01/03/2003,1515,0.97,0.97,0.97,0.97,36918
01/03/2003,1516,0.97,0.97,0.97,0.97,26600
01/03/2003,1517,0.97,0.97,0.97,0.97,74536
01/03/2003,1518,0.97,0.97,0.97,0.97,79618
01/03/2003,1519,0.97,0.97,0.97,0.97,18200
01/03/2003,1520,0.97,0.97,0.97,0.97,49000
01/03/2003,1521,0.97,0.97,0.97,0.97,107800
01/03/2003,1522,0.97,0.97,0.97,0.97,53200
01/03/2003,1523,0.97,0.97,0.97,0.97,32200
01/03/2003,1524,0.97,0.97,0.97,0.97,72800
01/03/2003,1525,0.97,0.97,0.97,0.97,29400
01/03/2003,1526,0.97,0.97,0.97,0.97,4200
01/03/2003,1527,0.97,0.97,0.97,0.97,26600
01/03/2003,1528,0.97,0.97,0.97,0.97,46452
01/03/2003,1529,0.97,0.97,0.97,0.97,88200
01/03/2003,1530,0.97,0.97,0.97,0.97,46200
01/03/2003,1531,0.97,0.97,0.97,0.97,36400
01/03/2003,1532,0.97,0.97,0.97,0.97,31136
01/03/2003,1533,0.97,0.97,0.97,0.97,28000
01/03/2003,1534,0.97,0.97,0.97,0.97,44156
01/03/2003,1535,0.97,0.97,0.97,0.97,9800
01/03/2003,1536,0.97,0.97,0.97,0.97,53200
01/03/2003,1537,0.97,0.97,0.97,0.97,16800
01/03/2003,1538,0.97,0.97,0.97,0.97,111258
01/03/2003,1539,0.97,0.97,0.97,0.97,14000
01/03/2003,1540,0.97,0.97,0.97,0.97,169400
01/03/2003,1541,0.97,0.97,0.97,0.97,186200
01/03/2003,1542,0.97,0.97,0.97,0.97,100800
01/03/2003,1543,0.97,0.98,0.97,0.98,304038
01/03/2003,1544,0.98,0.98,0.97,0.98,154000
01/03/2003,1545,0.98,0.98,0.98,0.98,125272
01/03/2003,1546,0.98,0.98,0.98,0.98,110600
01/03/2003,1547,0.98,0.98,0.98,0.98,102200
01/03/2003,1548,0.98,0.98,0.98,0.98,60984
01/03/2003,1549,0.98,0.98,0.98,0.98,67676
01/03/2003,1550,0.98,0.98,0.98,0.98,117600
01/03/2003,1551,0.98,0.98,0.98,0.98,166600
01/03/2003,1552,0.98,0.98,0.98,0.98,78400
01/03/2003,1553,0.98,0.98,0.97,0.97,266000
01/03/2003,1554,0.97,0.98,0.97,0.97,529844
01/03/2003,1555,0.97,0.97,0.97,0.97,251216
01/03/2003,1556,0.97,0.97,0.97,0.97,165900
01/03/2003,1557,0.97,0.97,0.97,0.97,179200
01/03/2003,1558,0.97,0.97,0.97,0.97,230580
01/03/2003,1559,0.97,0.98,0.97,0.98,1082270
01/06/2003,0930,0.99,1,0.99,0.99,1409268
01/06/2003,0931,0.99,1,0.99,1,997640
01/06/2003,0932,1,1,1,1,719628
01/06/2003,0933,1,1,1,1,268772
01/06/2003,0934,1,1,1,1,120400
01/06/2003,0935,1,1.01,1,1,331436
01/06/2003,0936,1,1.01,1,1.01,226800
01/06/2003,0937,1.01,1.01,1,1.01,434000
01/06/2003,0938,1.01,1.01,1,1.01,243600
01/06/2003,0939,1.01,1.01,1.01,1.01,332248
01/06/2003,0940,1.01,1.01,1.01,1.01,391916
01/06/2003,0941,1.01,1.01,1.01,1.01,513800
01/06/2003,0942,1.01,1.01,1.01,1.01,334600
01/06/2003,0943,1.01,1.01,1.01,1.01,539000
01/06/2003,0944,1.01,1.01,1.01,1.01,413000
01/06/2003,0945,1.01,1.01,1,1,778092
01/06/2003,0946,1,1,1,1,1173200
01/06/2003,0947,1,1,1,1,301000
01/06/2003,0948,1,1,1,1,687400
01/06/2003,0949,1,1,1,1,410984
01/06/2003,0950,1,1,1,1,163100
01/06/2003,0951,1,1,1,1,203000
01/06/2003,0952,1,1,1,1,253400
01/06/2003,0953,1,1,1,1,196700
01/06/2003,0954,1,1,1,1,215166
01/06/2003,0955,1,1,1,1,158200
01/06/2003,0956,1,1,1,1,65576
01/06/2003,0957,1,1,1,1,238000
01/06/2003,0958,1,1,1,1,117600
01/06/2003,0959,1,1,1,1,273028
01/06/2003,1000,1,1,1,1,278600
01/06/2003,1001,1,1,0.99,1,278600
01/06/2003,1002,1,1,1,1,266000
01/06/2003,1003,1,1,1,1,96194
01/06/2003,1004,1,1,1,1,1219400
01/06/2003,1005,1,1,1,1,357000
01/06/2003,1006,1,1,1,1,172200
01/06/2003,1007,1,1,1,1,73262
01/06/2003,1008,1,1,1,1,287000
01/06/2003,1009,1,1.01,1,1,287000
01/06/2003,1010,1,1,1,1,477540
